Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"21/04/2016","GROUSEHALL, WATERLOO, BAILIEBORO","","Cavan","€127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","HODSON BAY, ATHLONE, CO.ROSCOMMON","","Roscommon","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","INVER VIEW, ADERAVOGHER, EASKEY","","Sligo","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","KILKEELAN, ATHBOY, CO. MEATH","","Meath","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","KILKIERAN, JOHNSWELL, KILKENNY","","Kilkenny","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","KILL MOUNTAIN, DUNFANAGHY, DONEGAL","","Donegal","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","KILLAVALLIG, KANTURK, CORK","","Cork","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","KNOCKASH, KILNADEEMA, LOUGHREA","","Galway","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","MYRTLE VIEW, FENNELLS BAY, MYRTLEVILLE","","Cork","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","Newton, Carradoan, Rathmullan","","Donegal","€132,159.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2016","No. 4 Clonturk Square, Drumcondra, Dublin 9","","Dublin","€414,096.91","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2016","OLD TWO POT HOUSE, MALLOW, CORK","","Cork","€74,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","PARK, UPPER ATHEA, ATHEA","","Limerick","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","RIDGE COTTAGE, BOGHALL RD, BRAY","","Wicklow","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","ROCKLANDS, BALLINROAD, DUNGARVAN","","Waterford","€432,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","ROSSY, DRUMCONG, CARRICK-ON-SHANNON","","Leitrim","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","SHANACLOON, NEWTOWN, KILDARE","","Kildare","€391,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","STATION RD, FALCARRAGH, LETTERKENNY","","Donegal","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","TARA, ST MARYS RD, EDENDERRY","","Offaly","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","THE COTTAGE, GAURANNE, BLACKWATER","","Wexford","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","THE KERRIES EAST, TRALEE, CO.KERRY","","Kerry","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","TINNOCK LOWER, GOREY, CO WEXFORD","","Wexford","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","TOOREEN, DUNMANWAY, CORK","","Cork","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","TURRAUN, PULLOUGH, TULLAMORE","","Offaly","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","Wood Road, Cullion Road, Letterkenny","","Donegal","€315,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2016","1 ARD ALAINN, FETHARD, TIPPERARY","","Tipperary","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","1 BEECH RD, FOTA ROCK, CARRIGTWOHILL","","Cork","€224,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","1 Carolan Court, Keadue, Boyle","","Roscommon","€20,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","1 EARL COURT, LOUGH RYNN ESTATE, MOHILL","","Leitrim","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","1 HUNTERS MEADOW, HUNTERS WOOD, BALLYCULLEN DUBLIN 24","Dublin 24","Dublin","€317,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","1 Lord Leitrim Court, Mohill, Co Leitrim","","Leitrim","€60,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","1 TEMPLE LINN, BALLYMORE, WESTMEATH","","Westmeath","€46,961.11","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","10 BALLINVILLA EST, IRISHTOWN, CLAREMORRIS","","Mayo","€103,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","10 BALLINVILLA EST, IRISHTOWN, CLAREMORRIS","","Mayo","€103,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","10 TEMPLE LINN, BALLYMORE, WESTMEATH","","Westmeath","€46,961.11","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","109 HAMPTON WOOD ROAD, HAMPTON WOOD, FINGLAS","Dublin 11","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","11 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","11 CASTLE RIADA CRESCENT, GRIFFEEN WAY, LUCAN","","Dublin","€281,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","11 Heathfield Park, Cappagh Road, Finglas","Dublin 11","Dublin","€207,048.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","11 THE STEEPLES, MOYGLARE ABBEY, MAYNOOTH","","Kildare","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","113 GORT NA COIRIBE, HEADFORD RD, GALWAY","","Galway","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","113 THE BOULEVARD BEALING VILLAGE, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","€122,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","12 BOTANIC RD, BALLYPHENANE, CORK","","Cork","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","12 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","12 ST BRENDANS TERRACE, CAHIRCIVEEN, CO KERRY","","Kerry","€51,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","12 ST COMANS PK, ATHLONE, WESTMEATH","","Roscommon","€77,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","122 JOLLY MARINER, COOSAN RD, ATHLONE","","Westmeath","€100,440.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","125 CONNOLLY RD, BALLYPHEHANE, CORK","","Cork","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 ABHAINN GLAS, TINNYNAR, EDGEWORTHSTOWN","","Longford","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 BRIGHTON PLACE, FOXROCK, DUBLIN 18","Dublin 18","Dublin","€918,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 CALEDONIAN PLACE, EDWARD ST, LIMERICK","","Limerick","€89,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 CAROLANS COURT, KILRONAN CASTLE HOTEL, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 GLENAVY PARK, TERENURE, DUBLIN 6W","","Dublin","€785,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 OLDFIELD HALL TICKNOCK HILL, SANDYFORD DUBLIN 1, DUBLIN","Dublin 15","Dublin","€252,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 RHEBAN MANOR AVE, KILDARE RD, ATHY","","Kildare","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 ROSEHILL, FIRIES, KERRY","","Kerry","€83,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","133 Evanwood, Golf Links Road, Castletroy","","Limerick","€215,048.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","139 SYCAMORE HOUSE, MESPIL HOUSE, DONNYBROOK","Dublin 4","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","14 Belarmine Walk, Belarmine, Stepaside","Dublin 18","Dublin","€462,555.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","14 BOYNE VALLEY COTTAGES, MELL RD, DROGHEDA","","Louth","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","14 CAROLANS COURT, KILROHAN CASTLE, BALLYFARNON BOYLE","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","14 Dalriada Park, Knocklyon, Dublin 16","Dublin 16","Dublin","€303,991.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","14 EMBASSY COURT, PRINCE OF WALES TERRACE, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€2,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","14 WILLOW PARK, ASHLEY COURT, WATERFORD","","Waterford","€149,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","15 ARDEELAN COTTAGES, ROSSNOWLAGH, DONEGAL","","Donegal","€65,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","15 ARDMORE DALE, FORTUNESTOWN LANE, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","15 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","15 Earl Court, Mohill, Co Leitrim","","Leitrim","€60,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","15 Lord Leitrim Court, Mohill, Co Leitrim","","Leitrim","€60,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","151 CLOCHRAN, TUAM, CO GALWAY","","Galway","€127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","16 CASTLEKEEP HOUSE, LYREEN MANOR, MAYNOOTH","","Kildare","€252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","16 Lord Leitrim Court, Mohill, Co Leitrim","","Leitrim","€60,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","17 EARL COURT, LOUGH RYNN ESTATE, MOHILL","","Leitrim","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","17 STRATFORDHAVEN, OR WELL RD, RATHGAR DUBLIN 6","Dublin 6","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","18 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","18 CROFTON COURT, LOUTH RINN, MOHILL","","Leitrim","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","1855 LOURDESVILLE, KILDARE, KILDARE","","Kildare","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","19 BERESFORD GREEN, DONABATE","","Dublin","€299,559.50","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","19 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","19 THE STRAND, OCALLAGHAN STRAND, LIMERICK","","Limerick","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","1A STRAND ST LOWER, WICKLOW, WICKLOW","","Wicklow","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","2 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","2 CASTLE CRESCENT, NEWTOWNFORBES, LONGFORD","","Longford","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","2 CLONMEGADDEN PARK, NAVAN, MEATH","","Meath","€159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","2 TEMPLE LINN, BALLYMORE, WESTMEATH","","Westmeath","€46,961.11","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","2 TOWNSPARK, CLOYNE, CO CORK","","Cork","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","20 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","20 DISWELLSTOWN MANOR, CASTLEKNOCK, DUBLIN 15","","Dublin","€555,066.08","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2016","20 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS","Dublin 18","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","20 Maydenhayes Lane, Mornington","","Meath","€207,048.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","20 OSBERSTOWN COURT, SALLINS, KILDARE","","Kildare","€242,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","20 WOODLANDS, MAYNOOTH, KILDARE","","Kildare","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","202 ABBEY RIVER COURT, ISLAND RD, LIMERICK CITY","","Limerick","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","21 CARLONS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","21 HEATHERVIEW PARK, AYLESBURY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","21 RAMBLERS COURT, NEWBRIDGE, KILDARE","","Kildare","€57,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","21 SEABURY PLACE, MALAHIDE, DUBLIN","","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","210B PEARSE RD, BALLYPHEHANE, CORK","","Cork","€241,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","22 CAROLANS COURT, KILRONAN CASTLE, BALLY FARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","22 KILTIPPER GATE, KILTIPPER WAY, DUBLIN 24","Dublin 24","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","22 ST TERESAS PLACE, GLASNEVIN, DUBLIN 9","Dublin 9","Dublin","€334,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","22 VERNON GARDENS, CLONTARF, DUBLIN","Dublin 3","Dublin","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","222 GREENPARK MEADOWS, MULLINGAR, WESTMEATH","","Westmeath","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","23 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","23 CHERRYFIELD AVE, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","23 EARL COURT, LOUGH RYNN ESTATE, MOHILL","","Leitrim","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","23 LARCHFIELD RISE, YEWWOOD, YOUGHAL","","Cork","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","24 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","24 SHANNON PK, ENNIS, CO CLARE","","Clare","€139,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","24 ST KEVINS SQ, BRAY, WICKLOW","","Wicklow","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","24 THE DRIVE, CLONEE, DUBLIN 15","","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","25 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","25A WILLOW COURT, DRUID VALLEY, LOUGHLINSTOWN","Dublin 18","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","26 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","26 Coill Dubh Avenue, Coill Dubh, Malahide","","Dublin","€409,691.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","26 MEADOWBROOK AVE, MAYNOOTH, KILDARE","","Kildare","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","26 THE BRIDGE, SHANKILL, DUBLIN","Dublin 18","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","26A FITZHAVEN SQ, CIRCULAR RD SOUTH, LIMERICK","","Limerick","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","27 Carolan Court, Keadue, Boyle","","Roscommon","€20,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","28 ARNOLD PK, GLENAGEARY, DUBLIN","","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","28 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","29 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","29 FEARNOG, CLYBAUN RD, GALWAY","","Galway","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","2A HIGHRIDGE GREEN, KILMACUD RD UPPER, BLACKROCK","","Dublin","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 ALEXANDRA QUAY, YORK RD, RINGSEND DUBLIN 4","Dublin 4","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 ALEXANDRA TERRACE, OFF BLOOMFIELD AVE, SOUTH CIRCULAR RD DUBLIN 8","Dublin 8","Dublin","€185,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 ARDEE ST, BRAY, CO WICKLOW","","Wicklow","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 CASTLE RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€850,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 EARL COURT, LOUGH RYAN ESTSTE, MOHILL","","Leitrim","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 EISCIR HEAD RD, EISCIR MEADOWS, TULLAMORE","","Offaly","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 HAZELWOOD, CLONROADMORE, ENNIS","","Clare","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 KNOCKANALLY VILLAGE, DONADEA, KILDARE","","Kildare","€182,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 TEMPLE LINN, BALLYMORE, WESTMEATH","","Westmeath","€46,961.11","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","30 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","30 GREENHILLS, BALLINAMEEN, BOYLE","","Roscommon","€77,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","31 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","31 PERY COURT, UPPER MALLOW ST, LIMERICK","","Limerick","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","32 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","33 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","33 Cooperswood, Kinsealy","","Dublin","€398,678.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","33 HOLLYBANK RD, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","34 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","35 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","35 KILTEEVAN PARK, ST PATRICK'S STREET, CASTLEREA","","Roscommon","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","35 LANESBOROUGH CRESCENT, ST MARGARETS RD, DUBLIN 11","Dublin 11","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","35 SOUTH LODGE, DOUGLAS, CORK","","Cork","€363,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","36 BANCROFT AVE, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","36 CUCHLAINN HEIGHTS, LIBERTIES, CARLINGFORD","","Louth","€180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","36 Longview Avenue, Millers Glen, Swords","","Dublin","€268,678.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2016","36 WOOD DALE CLOSE, BALLYCULLEN, DUBLIN 24","Dublin 24","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","38 BOIREANN BHEAG, ROSCAM, GALWAY","","Galway","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","38 RATHVILLY DR, FINGLAS SOUTH, DUBLIN 11","Dublin 11","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","38 THE BLACKTHORN, RIVERSDALE, DUBLIN 14","Dublin 16","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","39 Monalin, Wicklow Hills, Newtownmountkennedy","","Wicklow","€207,049.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","391 NORTH CIRCULAR RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","4 Carolan Court, Keadue, Boyle","","Roscommon","€20,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","4 COVES BROOK, GOREY RD CARNEW, WICKLOW","","Wicklow","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","4 EARL COURT, LOUGH RYNN ESTATE, MOHILL","","Leitrim","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","4 Lord Leitrim Court, Mohill, Co Leitrim","","Leitrim","€60,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","4 POOLBOY COTTAGES, BALLINASLOE, GALWAY","","Galway","€36,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","4 SOUTHFIELD, SOUTH CIRCULAR RD, DUBLIN","Dublin 8","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","40 CHERRYWOOD AVE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","40 GLEANN CORA, NEWMARKET ON FERGUS, CLARE","","Clare","€159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","41 NUNS WALK, BALLYPHEHANE, CO CORK","","Cork","€174,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","43 Marlton Hall, Marlton Road, Wicklow","","Wicklow","€290,748.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","44 Leslie's Arch, Old Quarter, Ballincollig","","Cork","€200,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","47 CHURCH STREET, DUBLIN 7","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","48 WESTON MEADOW, WESTON PARK, LUCAN","","Dublin","€545,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","5 CAROLANS COURT, KILRONAN CASTLE, BALLYFARNON","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","5 TEMPLE GARDENS, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€6,500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","5 WOLFE TONE PLACE, LETTERKENNY, DONEGAL","","Donegal","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","5 YELLOW RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","50 DISCOVERY BUILDING, ROYAL CANAL PARK, ASHTOWN DUBLIN 15","Dublin 15","Dublin","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","50 FORTUNES WALK, CITYPARK, CITYWEST DUBLIN 24","Dublin 24","Dublin","€259,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","55 FLOWER HILL, RUSHBROOKE MANOR, COBH","","Cork","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
