Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"24/10/2012","22 Kilbreena Estate, Dunboyne","","Meath","€50,266.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","22 Slade Castle Walk, Saggart","","Dublin","€110,132.15","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"24/10/2012","24 Ros Glas Avenue, Monasterevan","","Kildare","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","26 RIVERSIDE, BLACKWATER, ENNISCORTHY","","Wexford","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","28 FAIRFIELD CLOSE, DINGLE","","Kerry","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","29B Finglas Place, Finglas, Dublin 11","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","3 Chestnut Grove, Kingswood","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","3 St. Patrick's Terrace, Clonmel","","Tipperary","€62,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","3 The Crescent, Old Fort Road, Cork","","Cork","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","30 PARK VIEW, HASSETTS CROSS","","Limerick","€70,350.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","31 Seabury Wood, Malahide","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","36 ALDERWOOD CLOSE, SPRINGFIELD, TALLAGHT","","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","39 The Northumberlands, Lower Mount Street, Dublin 2","","Dublin","€181,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","4 Spireview Rise, Navan","","Meath","€99,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","46 Ashbrook, Clontarf, Dublin 3","Dublin 3","Dublin","€332,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","46 PRIMROSE GARDENS, JIGGINSTOWN, NAAS","","Kildare","€134,834.80","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"24/10/2012","5 glenview, gurteenroe, macroom","","Cork","€13,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","5 Lombard Street West, Dublin 8","","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","5 Woodview House, Church Road, Stillorgan","","Dublin","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","58Fitzherbert Court, Navan","","Meath","€134,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","59 Sallins Bridge, Sallins","","Kildare","€242,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","60 The Pines, Killester, Dublin 3","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","61 CANNON BREEN PARK, THOMONDGATE","","Limerick","€61,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","64 Kilbarron Drive, Kilmore","Dublin 5","Dublin","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","66 Castleland Park View, Balbriggan","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","7 Norwood Court, Rochestown, Co. Cork","","Cork","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","71 Leinster Park, Harold's Cross","","Dublin","€462,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","75 Holywell, Upper Kilmacud Road, Kilmacud","","Dublin","€396,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","8 Dalewood, Glengarriff","","Cork","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","8 Willows Court, Clonsilla","","Dublin","€144,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","82 Eugene Street, Dublin 8","","Dublin","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","9 BELLFLOWER CLOSE, FOREST HILL, CARRIGALINE","","Cork","€189,427.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/10/2012","Apartment 11  House 3, Linden Court, Blackrock","","Dublin","€206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Apartment 5, 18 - 21 Mount Street Lower, Dublin 2","Dublin 2","Dublin","€537,445.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"24/10/2012","Apartment 621, Carlton Wharf, Youghal","","Cork","€99,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Apt 59 Malton House, Custom House Square, Dublin","Dublin 1","Dublin","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Bosco Corner, Mountcharles","","Donegal","€19,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Brooklodge, Beaumont Drive, Cork","","Cork","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Castlebank, Ardnacrusha","","Clare","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Coolroe, Portlaw, Co Waterford","","Waterford","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Crossmakellagher, Ballyconnell","","Cavan","€114,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Drough, Mitchelstown","","Cork","€95,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Enaghroe, Fedamore","","Limerick","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Firkeal, Glengarriff","","Cork","€43,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","GLEBE HOUSE, RATHOWEN","","Westmeath","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Kill, Dunfanaghy","","Donegal","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Kilnagaspagh, Skibbereen","","Cork","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Kinaffe, Swinford","","Mayo","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","kiniska, claregalway","","Galway","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Logalisheen, Ballindine","","Mayo","€207,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Navenny, Ballybofey","","Donegal","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Newtownperry, Rathdowney","","Laois","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","No 1 Forest Ridge Crescent, Dougcloyne, Wilton","","Cork","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","no 26 auburn village, ballymahon, longford","","Longford","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","No. 1 The Waterfront, Drumcondra, Dublin 9","","Dublin","€300,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/10/2012","NO. 12 FERN DRIVE, CASTLEHEIGHTS, CARRIGALINE","","Cork","€123,348.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/10/2012","Sarsfieldstown, Julianstown","","Meath","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Skerries, Athy","","Kildare","€155,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","St Brendan's Road, Portumna","","Galway","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Stoneacre, Killaha, Kenmare","","Kerry","€1,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","The Quay, Ballina","","Mayo","€38,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/10/2012","Whitepiers, Rogerstown, Lusk","","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","'Killowen', 19 Beaumont Drive, Ballintemple","","Cork","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","1 and 2 Beechdale Mews, Palmerstown Road","Dublin 6","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","1 Harbour View, Castle Hill, Carlingford","","Louth","€141,409.69","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2012","10 The Grange, Dunningstown Road, Kilkenny","","Kilkenny","€285,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2012","11 Clonkeen Road, Deansgrange, Blackrock","","Galway","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","11 O Growney Drive, Mullingar","","Westmeath","€57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","113 Sycamore Road, Glasnevin, Dublin 11","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","13  Riverwalk, Tir Cluain, Midleton","","Cork","€72,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","14 Simmons Place, Dublin 1","","Dublin","€93,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","15  Cluain Ri, Navan Road  Trim, Co. Meath","","Meath","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","15 Chestnut Grove, Castlepark, Mallow","","Cork","€122,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","15 Glenbrook Hall, Newtownmountkennedy","","Wicklow","€81,300.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"25/10/2012","16 Leeview, Ballincollig, Co. Cork","","Cork","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","16 Newlands Manor, Fairways, Clondalkin","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","16 St. David's Well, Bridgetown","","Wexford","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","17 Glenrichards Wood, Poulshone, Courtown","","Wexford","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","18 Abbeywood Way, Lucan, Co. Dublin","","Dublin","€159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","18 Church Lane, William Street, Drogheda","","Louth","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","18 Roselawn, Tullamore","","Offaly","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","180 Woodlawn Park Grove, Firhouse","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","188 Curragh Woods, Frankfield, Douglas","","Cork","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","19 Cabinteeley Avenue, Cabinteeley","Dublin 18","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","1A Marlee Court, 3  Mary Street, Cork","","Cork","€56,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","2 Blueport, Ballycotton, Co. Cork","","Cork","€202,643.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","2 LOWER GEORGES STREET, DUNLAOGHAIRE","","Dublin","€48,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","2 Palmerston Place, Dublin 7","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","2 The Part, Liffey Hall, Newbridge","","Kildare","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","20 Eugene Street, Dublin 8","","Dublin","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","21 Emmet Street, Fermoy, Co Cork","","Cork","€41,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","23 Milltown Avenue, Mount St. Annes, Milltown","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","24 PAIRC NA GREINE, DROMAHANE, MALLOW","","Cork","€103,919.55","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","25 The Elms, Westport","","Mayo","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","251 Bannow Road, Cabra","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","2599 Dara Park, Newbridge","","Kildare","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","26  St. Patrick's Terrace, Athlone","","Westmeath","€52,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","27 Castewell, South Circular Road","","Limerick","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","28 Primrose Court, Forest Hill, Carrigaline","","Cork","€156,387.66","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","28 Raheen Gardens, Raheen, Limerick","","Limerick","€143,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","29 Millmount Avenue, Mullingar","","Westmeath","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","3 Appian Close, Ardkeen Village, Waterford","","Waterford","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","3 Binn Bhan, Cappagh Road, Galway","","Galway","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","3 Darley Cottages, Vevay Road, Bray","","Wicklow","€266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","3 & 4 Charleville Parade, Tullamore","","Offaly","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","31 Burrell's Walk, College Park, Callan Rd  Kilkenny","","Kilkenny","€83,701.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"25/10/2012","32 Killester Park, Killester, Dublin 5","","Dublin","€307,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","33 LINDISFARNE GROVE, CLONDALKIN, DUBLIN 22","","Dublin","€54,590.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","341 Sutton Park, Sutton, Dublin 13","","Dublin","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","35 Croftwood Grove, Ballyfermot","Dublin 10","Dublin","€42,625.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","36 Belgard Downs, Douglas, Cork","","Cork","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","38 St. Michael's Tce., Arklow","","Wicklow","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","39 Pearse Road, Ballypheane","","Cork","€163,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","39/40 Duke Street, Athy","","Kildare","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","3A and 3B, Ballybrit, Galway","","Galway","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","4  Brackenstown Lane, Swords","","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","4  St. Anne's Terrace, Ard na Greine, Ennis","","Clare","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","4 Castle Heights, Castletownbere","","Cork","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","4 Goldenbridge Gardens, Inchicore","Dublin 8","Dublin","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","4 Riverview, Rahardrum, Virginia","","Cavan","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","41 old avenue, glanmire, county cork","","Cork","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","420 Wheatfield, Ardclough, Straffan","","Kildare","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","44 THE FAIRWAYS, GOLF COURSE  ROAD, WESTPORT","","Mayo","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","45 Rueben Street, South Circular Road","","Dublin","€164,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","48 Holywell Grove, Sea Road, Kilcoole","","Wicklow","€237,885.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2012","48 Tegan Court, Screggan, Tullamore","","Offaly","€220,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","5 LINKS VIEW PARK, LUDDEN, BUNCRANA","","Donegal","€98,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","5 Reenmeen Woods, Glengarriff","","Cork","€92,511.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","5 Tarleton Mews, Tullamore","","Offaly","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","54 Ross Dara, Loreto Road, Killarney","","Kerry","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","59 Griffith Road, Finglas East","Dublin 11","Dublin","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","59 Maple Drive, Archerstown Wood, Ashbourne","","Meath","€205,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","6 Monswood, Clarkes Hill, Rochestown","","Cork","€473,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","6 oak lawn, royal oak, santry","Dublin 9","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","6 Oaklands Park, Sandymount","Dublin 4","Dublin","€547,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","6 Prospect Glen, Rathfarnham, Dublin 16","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","60 Eugene Street, Off Cork Street","","Dublin","€42,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","65 Ballyhooley Road, Cork","","Cork","€57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","67 Roselawn, Tramore, Co. Waterford","","Waterford","€123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","7 BERWICK GROVE, SWORDS MANOR, SWORDS","","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","7 Hanover Lane, Dublin 7","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","7 Spollanstown, Tullamore","","Offaly","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","70 Lansdowne Park, Ballsbridge","Dublin 4","Dublin","€435,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","71  Terenure Road North, Terenure","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","71 Cromcastle Avenue, Coolock","Dublin 5","Dublin","€52,250.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","75 Ferguson Road, Drumcondra","Dublin 9","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","77 Rockfield Close, Stoney Lane, Ardee","","Louth","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","8 Beechdale Crescent, Ballycullen, Dublin 24","","Dublin","€272,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","8 Cois Cill, Oram, Castleblayney","","Monaghan","€45,591.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","8 Limerick Street, Roscrea","","Tipperary","€33,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","8 Seafield Close, Bootestown, Blackrock","","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","8 Tarleton Mews, Tullamore","","Offaly","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","80 Cluain Abhainn, Tullamore Road, Clara","","Offaly","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","9 AUBREY, SHANKILL","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","9 barrington court, prosperous","","Kildare","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","9 Berystede, Leeson Park, Ranelagh","Dublin 6","Dublin","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","9 Brighton Road, Rathgar","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","9 Castle Park, Killarney","","Kerry","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","9 Corbawn Drive, Shankill","","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","99 Ardleigh Vale, Mullingar","","Westmeath","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Apartment 17 Carton Square, Dillon's Row, Maynooth","","Kildare","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Apartment 18 Millers Hall, 119 - 125 Thomas Street","","Dublin","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Apartment 5, Wellington Hall, Iffernock","","Meath","€185,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2012","Apartment 8, The Concert Building, Park West Point","","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Apartment No. 13, Slade Castle Walk, Saggart","","Dublin","€132,159.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","Apt 239 Wyckham Point, Wyckham Way, Dundrum","Dublin 16","Dublin","€207,048.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2012","Apt 68 Leitrim Marina, Leitrim Village","","Leitrim","€38,766.51","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","Arden, Tullamore","","Offaly","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","B17 Spanish Cove, Kilkee","","Clare","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Ballynoe, Lismore","","Waterford","€100,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2012","Ballyvalden, Paulstown","","Kilkenny","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Ballyvongane, Coachford","","Cork","€38,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Barry's Cross, Ownagarry, Killorglin","","Kerry","€200,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"25/10/2012","blackshade, Longwood","","Meath","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Caltra, Culleens","","Sligo","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Church Street, Strokestown","","Roscommon","€34,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Church Street, Strokestown","","Roscommon","€37,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Clarkstown, Summerhill","","Meath","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Coolroe, Carrick Road, Portlaw","","Waterford","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Cormac Street, Tullamore","","Offaly","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Creamery Road, Brosna","","Kerry","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Crohane Lower, Killenaule","","Tipperary","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","CROSSFIELDS, N.C.ROAD","","Limerick","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Daffodil Lodge, Eadestown, Naas","","Kildare","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Droum South, Castletownbere, Beara","","Cork","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Fosterfields, Athboy, Meath","","Meath","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","glounanarrig, clondrohid, macroom","","Cork","€6,348.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Grangebeg, Dunlavin","","Wicklow","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Jasmen, Corcullen","","Galway","€538,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Lacken, Enniscrone","","Sligo","€50,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Leam, Recess Post Office","","Galway","€35,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Long Lane, Letterkenny","","Donegal","€39,260.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Low Road, Bunratty","","Clare","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","MOORFIELD, FARM, WILLIAMSTOWN","","Galway","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Newline, Ardmore","","Waterford","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Newline, Ardmore","","Waterford","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","No 10 Burells Walk, Callan Road","","Kilkenny","€101,321.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","No. 11 South Avenue, Lios Rua, Banduff  Ballyvolane","","Cork","€186,584.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/10/2012","No: 73 Melvin Fields, Kinlough, Co. Leitrim","","Leitrim","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","No:2 Doon Heights, Ballyconnell","","Cavan","€69,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Reaghan, Tynagh, Loughrea","","Galway","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Roches Point, Whitegate","","Cork","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Slaney View, Hempfield, Enniscorthy","","Wexford","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","sruth glas, rosbrien","","Limerick","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Teach Ouragh, Tullow, Co. Carlow","","Carlow","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","The Coach House, Ashgrove, Cobh","","Cork","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","The Fairy House, Ballybane, Ballydehob","","Cork","€126,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","The Rock, Clonsilla, Gorey","","Wexford","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Tuckmill Upper & Lower, Baltinglass, County Wicklow","","Wicklow","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/10/2012","Woodend, Kingsfurze, Naas","","Kildare","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2012","1  Lee Cottages, Lee Road, Cork","","Cork","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
