Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"13/09/2013","SLIEVEROE ROAD, KNOCKNAREA, CO. SLIGO","","Sligo","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","St. Philomena's, Rathcoole","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","The Cottage, Dungarvan Road, Ballygarrett Carrick on Suir","","Waterford","€50,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","The Usual Bar, West End, Castletownbere","","Cork","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","Tombeagh, Hacketstown","","Carlow","€49,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","Toor, Killinan, Thurles","","Tipperary","€73,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","Tullylost, Rathangan","","Kildare","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","Umrigar, Carnew","","Wicklow","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/09/2013","Woodbrook, Carrick on Shannon","","Roscommon","€70,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/09/2013","Magheramore, Oughterard","","Galway","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/09/2013","23 Park Row, Francis Street, Ennis","","Clare","€76,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/09/2013","8 Millbrook, Milltown","","Galway","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/09/2013","CUL NA GREINE, TALBOT'S INCH, FRESHFORD ROAD","","Kilkenny","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","10 Glebe Park, Rathwire, Killucan","","Westmeath","€54,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","10 Shinrone Oaks, Shinrone, Birr","","Offaly","€104,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","103 The Ash, Grangehall, Rathfarnham","Dublin 16","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","11 Harcourt Mews, 41 Camden Street","Dublin 2","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","119 Stonepark Avenue, Grange Road, Rathfarnhan","","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","12 MARY STREET, TEMPLEMORE","","Tipperary","€17,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","12 Shannon Road, Sixmilebridge, Co. Clare","","Clare","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","12 Westbury Estate, Sarsfield Road, Wilton","","Cork","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","12 Wolseley Park, Tullow, Co. Carlow","","Carlow","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","129 Meadowlands, Tralee","","Kerry","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","13 Foxes Glen, Milford","","Donegal","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","13 Quill Street, Rathass, Tralee","","Kerry","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","13 Woodville Heath, Woodville Grange, Athlone","","Westmeath","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","14 BROADMEADOWS, BALLYJAMESDUFF","","Cavan","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","14 Rugby Road, Ranelagh, Dublin","Dublin 6","Dublin","€451,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","142 adamstown avenue, adamstown square, adamstown","","Dublin","€242,500.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"16/09/2013","15 Ashleigh Gardens, Skehard Road, Blackrock","","Cork","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","15 Aughrim Holiday Village, Aughrim","","Wicklow","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","15 CNOC ARD RIVERSTICK, RIVERSTICK, CORK","","Cork","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","15 St Johns Avenue, Johnstown, Naas","","Kildare","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","152 MOYLARAGH CRESCENT, BALBRIGGAN","","Dublin","€82,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","16 Creevagh House, Dundrum Road, Dublin 14","","Dublin","€150,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/09/2013","16 Dowland Road, Walkinstown","Dublin 12","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","165 Errigal Road, Drimnagh","Dublin 12","Dublin","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","17 Lintown Drive, Kilkenny","","Kilkenny","€40,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","17 Village Drive, Kilbreck, Stamullen","","Meath","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","179 Brightwater, Crosshaven","","Cork","€140,969.16","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","19 Hartwell Green, Kill","","Kildare","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","2 Ard Na Mara, Blackrock, Dundalk","","Louth","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","2 Corlatt, Mullagh","","Cavan","€118,800.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"16/09/2013","2 Hollyville Heights, Waterloo Road, Wexford","","Wexford","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","21 Cnoc Baun, Ballyfoyle Road, Kilkenny","","Kilkenny","€224,669.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/09/2013","21 Delaford Drive, Knocklyon","Dublin 16","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","21 Droimeala, Clonmel","","Tipperary","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","22 Block H, Hanover Quarter, Hanover Quay","Dublin 2","Dublin","€297,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","22 Clonmore Court, Ballymun Road, Glasnevin","Dublin 9","Dublin","€70,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","22 Warrenstown Grove, Blanchardstown, Dublin","Dublin 15","Dublin","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","23 BLAINROE COTTAGES, BLAINROE","","Wicklow","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","23 Bruach Na Gaile, Moyvane","","Kerry","€36,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","23 Ovoca Road, Portobello, South Circular Road","Dublin 8","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","25 Aideen Drive, Lower Kimmage Road, Terenure","Dublin 6w","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","25 Kingswood View, Tallaght, Dublin 24","Dublin 24","Dublin","€162,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","25 Orchardstown Avenue, Rathfarnham, Dublin 14","","Dublin","€387,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","27 Rathfarnham Park, Rathfarnham","Dublin 14","Dublin","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","28 Esker Meadow View, Lucan","","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","29 Bealing Village, Tyrrelstown","Dublin 20","Dublin","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","29 Cherryfield Road, Walkinstown","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","3  Oakpark Demesne, Tralee","","Kerry","€61,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","3 St. Colmcille's Park, Swords, Co. Dublin","","Dublin","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","30 Rosroe Avenue, Caherdavin","","Limerick","€112,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","31 Belarmine Hall, Stepaside","Dublin 18","Dublin","€123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","32 Rathmore, Stillorgan","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","35 Carrigmore Crescent, Citywest, Dublin 24","Dublin 24","Dublin","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","35 Shortcourse, Waterford","","Waterford","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","36 Willsbrook Crescent, Lucan","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","4 Ferncourt Park, Firhouse, Dublin 24","Dublin 24","Dublin","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","41 Beecher Street, Mallow","","Cork","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","41 The Meadows, Bridge Road, Listowel","","Kerry","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","42 Adelaide Road, South City Centre","Dublin 2","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","44 Balkill Park, Howth","","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","47 Cromwellsfort Drive, Mulgannon, Wexford","","Wexford","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","47 mILFORD PARK, BALLINABRANAGH, MILFORD","","Carlow","€130,395.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/09/2013","5 Kildermott Lane, Ballymoney, Gorey","","Wexford","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","5 MEATH TERRACE, DUBLIN 8","Dublin 8","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","54 Binn Eadair View, Dublin 13","Dublin 13","Dublin","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","58 Crann Nua, Portarlington","","Laois","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","62 LlISSADELL, MARYBOROUGH HILL, DOUGLAS","","Cork","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","64 Levmoss Avenue, The Gallops  Sandyford, Dublin 18","","Dublin","€396,475.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/09/2013","64 Riverfront, The Square, Annacotty","","Limerick","€96,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","6, Oak Meadows, Drmsna","","Leitrim","€45,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/09/2013","7  Collis Court, Swords","","Dublin","€83,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","76 PALMERSTOWN DR, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","8 CASHEL ST, CLONMEL, TIPPERARY","","Tipperary","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","8 Taney Avenue, Goatstown","Dublin 14","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","81 Barton Road Extn, Rathfarnham, Dublin 14","Dublin 14","Dublin","€392,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","85 brookside, bettystown","","Meath","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","89 Dunmore Park, Kingswood","Dublin 24","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","9 Glenair Manor, Delgany","","Wicklow","€511,529.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","9, Oak Meadows, Drumsna","","Leitrim","€45,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/09/2013","APARTMENT 125 THE NORTHUMBERLANDS, LOWER MOUNT STREET, DUBLIN 2","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Apartment 21, Douglas House, Maryborough Hill","","Cork","€151,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Apartment 25, The Malthouse, Marrowbone Lane","Dublin 8","Dublin","€134,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Apartment 3 Market Square, Green Street, Dublin 1","Dublin 1","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Apartment 4H, Inchydoney Island, Clonakilty","","Cork","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Ardlea Road, Ennis","","Clare","€99,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Avalon, Cunningham Road, Dalkey","","Dublin","€832,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Ballyhugh, Gort","","Galway","€78,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Bedfanstown, Drumree","","Meath","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Cappagh West, Ballyvourney, Cork","","Cork","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Castlemeadows, Thurles","","Tipperary","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Centre Park, Main Street, Schull","","Cork","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Coolagarranroe, Burncourt, Cahir","","Tipperary","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","COOLMAGORT, BEAUFORT, KILLARNEY","","Kerry","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Corcumrua, Saval Park Road, Dalkey","","Dublin","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Cregg, Corrandulla","","Galway","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Derrycastle, ballina","","Tipperary","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Drumree, Lehenaghmore, Togher","","Cork","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Dungary West, Gort Road, Kinvara","","Galway","€97,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Elphin Street, Strokestown, Roscommon","","Roscommon","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Glenview House, Smorane, Skibbereen","","Cork","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Greaghnadarragh, Mullagh","","Cavan","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Kilgraston House, Old Court Park, Bray","","Wicklow","€200,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Knocknaskeagh, Gurteen","","Sligo","€38,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Lisball, Bailieborough","","Cavan","€32,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Lisconwy, culfada, Ballymote","","Sligo","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Main Street, Ballyhale","","Kilkenny","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","McDaniels Pub, Holiday Accomodation and site, Brittas Bay","","Wicklow","€199,379.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Mooretown, Ratoath","","Meath","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","NO. 2, ANVILLE COURT, BALLINAMORE","","Leitrim","€142,222.22","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/09/2013","No. 9, Lisava, Cahir","","Tipperary","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","PORTDRINE, CRATLOE","","Clare","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Rusheen, Clonbur","","Galway","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","San Anton, Aughnahunshin, Roosky","","Leitrim","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","Sedona, Ballaghboy, Ennis","","Clare","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","The Hatch Bar, Hazelhatch, Newcastle","","Dublin","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/09/2013","The Plough Bar, Milltown","","Kerry","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","1 BEECH AVENUE, PROSPECT WOOD","","Longford","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","1 Heazle Court, Tawnies Lower, Clonakilty","","Cork","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","1 Riain Oisin, Cois Cuain, Salthill","","Galway","€171,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","10 Lombard Court, off Lombard Street East","Dublin 2","Dublin","€122,190.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","11 Cedar Avenue, Kingswood Heights, Tallaght  Dublin 24","Dublin 24","Dublin","€172,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","11 Redwood Park, Hollystown","Dublin 15","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","11 Wesley Road, Rathgar","Dublin 8","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","12 PARKLANDS PLACE, MAYNOOTH","","Kildare","€344,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","12 Prior Park Avenue, Clonmel, Co. Tipperary","","Tipperary","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","12 Ridgewood Green, Swords","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","12 Strand Road, Sandymount","Dublin 4","Dublin","€1,620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","121 The Oval, Tullyvale, Cabinteely","Dublin 18","Dublin","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","123 Blackhorse Avenue, Dublin","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","14  St. Anthony's Terrace, Bohermore, Galway","","Galway","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","14 MILLERS COURT, OLD QUARTER, BALLINCOLLIG","","Cork","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","140 Adamstown Avenue, Adamstown Square, Adamstown","","Dublin","€235,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/09/2013","17 Glenbourne Road, Leopardstown Valley","Dublin 18","Dublin","€377,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","17 The Hollies, Bridgemount, Carrigaline","","Cork","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","18 Market street, Ennis","","Clare","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","2 Glenview, Rochestown Avenue, Killiney","","Dublin","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","20 Grove Park Crescent, Glasnevin","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","20 omoore road, ballyfermot, dublin 10","Dublin 10","Dublin","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","21 Russell Court, Fr. Russell Road","","Limerick","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","22 Annamoe Park, Cabra","Dublin 7","Dublin","€53,625.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","24 Glen Ellan Crescent, Swords","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","253 Lower Point Road, Dundalk","","Louth","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","27 DeSelby Downs, Tallaght, Dublin 24","","Dublin","€125,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","29 Golf Links Road, Ennis","","Clare","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","3 ABBEY PARK, ARKLOW","","Wicklow","€170,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","3 Bridgefield Grove, Curraheen Road, Bishopstown","","Cork","€126,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","3 Johnstown Park, Glasnevin, Dublin 11","Dublin 11","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","3 Rathgowan Wood, Mullingar","","Westmeath","€65,198.23","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/09/2013","34 Church Gardens, Rathmines, Dublin 6","Dublin 6","Dublin","€317,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","35 Temple Lawns, Santry, Dublin 9","Dublin 9","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","37 Aranleigh Vale, Rathfarnham","Dublin 14","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","37 Cloister Avenue, Blackrock","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","38 Whitechurch, avenue, rathfarnham","","Dublin","€140,525.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","4 Moira Villas, Meath Place, Dublin 8","Dublin 8","Dublin","€154,150.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","47 mercier park, curragh road, turners cross","","Cork","€126,666.66","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","48 Rowan Park, Letterkenny","","Donegal","€117,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","5 Beechwood Park, Coolock, Dublin 5","Dublin 5","Dublin","€187,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","51 St. Brendan's Crescent, Walkinstown","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","53 Tarmon Manor, Castlerea","","Roscommon","€26,432.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/09/2013","55 Tolka Estate, Glasnevin","Dublin 11","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","61 Durrow Road, Crumlin, Dublin 12","Dublin 12","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","62 Cnoic Caislean, Ballygunner","","Waterford","€149,779.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/09/2013","67 Cnoic Caislean, Knockboy, Waterford","","Waterford","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/09/2013","6A BOWBRIDGE PLACE, IRWIN ST, KILMAINHAM DUBLIN 8","Dublin 8","Dublin","€113,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","7 Frankfort Close, Enniscrone","","Sligo","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","7 Rathgowan Wood, Mullingar","","Westmeath","€65,198.23","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/09/2013","7 Riverside, Carlow","","Carlow","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","772 Collins Avenue, Santry, Dublin 9","Dublin 9","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","8 Pairc Ard Shelhane, Sneem","","Kerry","€70,484.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"17/09/2013","83 Crann Nua, Portarlington","","Laois","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","9 Parkview, Blackhorse Ave, NCR","Dublin 7","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","92 An Plasan, Cois na hAbhainn, Moate","","Westmeath","€70,485.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Apartment 16, Bishopsmeade, 104-115 Clanbrassil Street","Dublin 8","Dublin","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Apartment 20  The View, Carrickmines Manor, Dublin 18","Dublin 18","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","apartment 47, old mill race, monasterevin","","Kildare","€36,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Apartment 804, Riverpoint, Bishops Quay","","Limerick","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Apt 111 Seapark, Mount Prospect Avenue, Clontarf","Dublin 3","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Apt 35 Belfry Hall, City West","","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Apt 88 Castledawson, Sion Hill  Rock Road, Blackrock","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Apt. 14  Malahide Marina, Malahide","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Arondel, Knockbridge","","Louth","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Boulick, Gortnahoe, Thurles","","Tipperary","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","CAHEROYAN, ATHENRY, GALWAY","","Galway","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Carrig, Eyeries, Castletownbere","","Cork","€47,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Church Bay, Crosshaven","","Cork","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Clonoose, Ballyheelan, Kilnaleck","","Cavan","€110,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"17/09/2013","Cuttymanhill, St. Johnston","","Donegal","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Effin, Kilmallock","","Limerick","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Galway, Co.Galway","","Galway","€86,096.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Ginnet's Park, Summerhill, Co Meath","","Meath","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","GORTBOY, KILMALLOCK","","Limerick","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/09/2013","Hampstead, Glasnevin","Dublin 9","Dublin","€192,792.00","Yes","No","Second-Hand Dwelling house /Apartment",""
